id,name,lat,long,street
1272,Natansona 02,50.098261944,19.951719722,Kużnicy Kołłątajowskiej
1273,Siewna 02,50.099968333,19.947319722,Siewna
1274,Dożynkowa 02,50.102574444,19.94603,Dożynkowa
1275,Witkowice Nowe 02,50.105408888,19.944000277,Dożynkowa
1276,Witkowice 02,50.108748888,19.943231944,Dożynkowa
1277,Os. Marszowiec 02,50.118412222,19.9416775,Dożynkowa
1278,Zielonki Marszowiec Pętla,50.123621388,19.939838333,Zielonki ul. Marszowiecka
1279,Os. Marszowiec 01,50.118901944,19.941376111,Dożynkowa
1280,Witkowice 03,50.108553055,19.943073333,Dożynkowa
1281,Witkowice Nowe 01,50.104908888,19.944503333,Dożynkowa
1282,Dożynkowa 01,50.102415277,19.946013888,Dożynkowa
1283,Siewna 03,50.099202222,19.948628888,Kużnicy Kołłątajowskiej
1284,Natansona 01,50.098236388,19.951143611,Kużnicy Kołłątajowskiej
1285,Kuźnicy Kołłątajowskiej 03,50.0982575,19.957588888,Kużnicy Kołłątajowskiej
1286,Muzeum Armii Krajowej 01,50.07041,19.9490275,Wita Stwosza
1287,Witkowice 01,50.107378888,19.942298055,Zielone Wzgórze
1288,Bunscha 02,50.012073611,19.883155277,Bunscha
1289,Baczyńskiego 02,50.003543055,19.869453333,Skotnicka
1290,Wrony 02,49.995085833,19.851497777,Skotnicka
1291,Skawina Obwodnica,49.991731666,19.8488475,Skawina ul. Krakowska
1292,Skawina Podlipki,49.988536388,19.844574166,Skawina ul. Krakowska
1293,Skawina Rzepnik,49.983477222,19.837851944,Skawina ul. Krakowska
1294,Radziszów Kładka,49.940374166,19.807698055,Radziszów ul. Brzegi
1295,Radziszów Zacisze,49.935349166,19.809168611,Radziszów ul. Zawodzie
1296,Radziszów Podwale,49.927017222,19.807925833,Radziszów ul. Zawodzie
1297,Radziszów Zawodzie,49.921130833,19.807395,Radziszów ul. Zawodzie
1298,Radziszów PKP,49.918198888,19.808896944,Radziszów ul. Zawodzie
1299,Wrony 01,49.995429722,19.852586666,Hollendra
1300,Baczyńskiego 01,50.003051388,19.869039166,Skotnicka
1301,Babińskiego 03,50.0074875,19.881083055,Bunscha
1302,Bunscha 01,50.012658888,19.883872222,Bunscha
1303,Os. Na Stoku 02,50.09782,20.05016,Architektów
1304,Leszka Białego 01,50.095823611,20.050785833,Władysława Jagiełły
1305,Jana Kazimierza 01,50.095106111,20.047241111,Władysława Jagiełły
1306,Władysława Jagiełły 01,50.095516388,20.041566944,Władysława Jagiełły
1307,Stawowa 04,50.093933611,19.8932625,Jasnogórska
1308,Władysława Jagiełły 02,50.094972222,20.040074444,Władysława Jagiełły
1309,Jana Kazimierza 02,50.094923333,20.047062222,Władysława Jagiełły
1310,Leszka Białego 02,50.095812222,20.051748055,Władysława Jagiełły
1311,Architektów 01,50.09738,20.05466,Architektów
1312,Michałowice Ośrodek Zdrowia,50.161466111,19.979734444,Michałowice ul. Krakowska
1313,Michałowice Lecznica,50.1654225,19.968972777,Michałowice ul. Górna
1314,Michałowice Na Stoku,50.168411944,19.951726944,Michałowice ul. Górna
1315,Michałowice Michałówka,50.170205,19.940404166,Michałowice ul. Górna
1316,Michałowice Gościniec,50.173828888,19.945677777,Michałowice ul. Warszawka
1317,Narama Graniczna Sklep,50.180580833,19.944559722,Narama ul. Graniczna
1318,Narama Księża,50.185521944,19.943851388,Narama ul. Graniczna
1319,Krasieniec Stary Skrzyżowanie,50.191066944,19.941380555,Krasieniec Stary
1320,Krasieniec Stary Kopalina,50.195965833,19.938775833,Krasieniec Stary
1321,Krasieniec Zakupny Remiza,50.200932777,19.939202777,Krasieniec Zakupny
1322,Krasieniec Zakupny Pod Lipą,50.207680555,19.938265833,Krasieniec Zakupny
1323,Krasieniec Zakupny Kapliczka,50.211325833,19.949889166,Krasieniec Zakupny
1324,Krasieniec Zakupny Kotryska,50.213372222,19.955307777, 
1325,Iwanowice Dworskie Pętla,50.2205325,19.979605277, 
1326,Iwanowice Dworskie Kotryska,50.213978055,19.956347777, 
1327,Michałowice Górna,50.1681825,19.977970833,Michałowice ul. Krakowska
1328,Modlniczka Trzcie,50.109446666,19.839464444,Modlniczka ul. Kasztanowa
1329,Brzezie Działki,50.116754166,19.828790555,Brzezie ul. Szlachecka
1330,Brzezie Narodowe,50.121948055,19.822343333,Brzezie ul. Szlachecka
1331,Brzezie Kluczwody,50.129303055,19.821800833,Brzezie ul. Narodowa
1332,Brzezie Kościół,50.132455,19.821639444,Brzezie ul. Narodowa
1333,Ujazd Pętla,50.135829166,19.820256388,Ujazd ul. Krótka
1334,Brzezie Kulka,50.124841111,19.815266111,Brzezie ul. Szlachecka
1335,Zabierzów Młyn,50.119474444,19.801250555,Zabierzów ul. Rodziny Poganów
1336,Nowy Bieżanów P+R 01,50.015608,20.023053, 
1337,Ćwiklińskiej 02,50.015966,20.019968,Ćwiklińskiej
1338,Nowy Prokocim 02,50.016318,20.013226,Ćwiklińskiej
1339,Teligi 02,50.016511,20.007916,Teligi
1340,Prokocim Szpital 02,50.014585,20.000171,Teligi
1341,Prokocim 02,50.017646,19.990988,Wielicka
1342,Wlotowa 02,50.019553,19.987851,Wielicka
1343,Bieżanowska 02,50.023119,19.981692,Wielicka
1344,Kabel 02,50.026621,19.977231,Wielicka
1345,Dworzec Płaszów Estakada 01,50.033556,19.977196,Estakada
1346,Lipska 02,50.040688,19.981676,Kuklińskiego
1347,Gromadzka 02,50.040657,19.978076,Kuklińskiego
1348,Kuklińskiego 02,50.044575,19.973602,Kuklińskiego
1349,Klimeckiego 02,50.049016,19.967621,Herlinga-Grudzińskiego
1350,Zabłocie 02,50.049951,19.964216,Herlinga-Grudzińskiego
1351,TAURON Arena Kraków Wieczysta 03,50.072108,19.985169, 
1352,Rondo Grzegórzeckie 04,50.056894,19.958941,Kotlarska
1353,Zabłocie 01,50.0497,19.965148,Herlinga-Grudzińskiego
1354,Klimeckiego 01,50.048976,19.967573,Herlinga-Grudzińskiego
1355,Kuklińskiego 01,50.044529,19.973549,Kuklińskiego
1356,Gromadzka 01,50.040619,19.978092,Kuklińskiego
1357,Lipska 03,50.039687,19.982994, 
1358,Dworzec Płaszów Estakada 02,50.033468,19.976946,Estakada
1359,Kabel 01,50.027229,19.976567,Wielicka
1360,Bieżanowska 01,50.023027,19.981791,Wielicka
1361,Wlotowa 01,50.019364,19.988113,Wielicka
1362,Prokocim 01,50.017526,19.991105,Wielicka
1363,Prokocim Szpital 01,50.014443,19.998952,Wielicka
1364,Teligi 01,50.016599,20.007159,Teligi
1365,Nowy Prokocim 01,50.016128,20.012098,Teligi
1366,Ćwiklińskiej 01,50.016057,20.019317,Ćwiklińskiej
1367,Rondo Kocmyrzowskie im. Ks. Gorzelanego 04,50.079056,20.02806,al. Andersa
1368,Os. Zgody 01,50.076921,20.030839,al. Andersa
1369,Pędzichów 01,50.069678,19.937536,Długa
1370,Nowy Kleparz 01,50.07349,19.93663,al. Słowackiego
1371,Dworzec Towarowy 01,50.075988,19.940292, 
1372,Szpital Narutowicza 01,50.080794,19.93763,Prądnicka
1373,Bratysławska 01,50.08373,19.93416,Doktora Twardego
1374,Krowodrza Górka P+R 01,50.088958,19.932816, 
1375,Pachońskiego P+R 01,50.09416,19.92983,Sosabowskiego
1376,Białoprądnicka 02,50.09485,19.9352,Pachońskiego
1377,Górnickiego 02,50.09617,19.94202,Pachońskiego
1378,Siewna Wiadukt 01,50.09583,19.94816,Siewna
1379,Bociana 01,50.09505,19.95446,Bociana
1380,Kuźnicy Kołłątajowskiej 01,50.09801,19.9561, 
1381,Papierni Prądnickich 01,50.1019,19.95743, 
1382,Górka Narodowa P+R 01,50.104864,19.96247, 
1383,Papierni Prądnickich 02,50.10163,19.9573, 
1384,Kuźnicy Kołłątajowskiej 02,50.09766,19.95603, 
1385,Bociana 02,50.09514,19.95394,Bociana
1386,Siewna Wiadukt 02,50.09599,19.94751,Siewna
1387,Górnickiego 01,50.09598,19.94142,Pachońskiego
1388,Białoprądnicka 01,50.09499,19.93486,Pachońskiego
1389,Pachońskiego P+R 02,50.09379,19.93005,Sosabowskiego
1390,Krowodrza Górka P+R 02,50.088752,19.93274, 
1391,Bratysławska 02,50.084645,19.933583,Doktora Twardego
1392,Szpital Narutowicza 02,50.080625,19.937974,Prądnicka
1393,Dworzec Towarowy 03,50.074994,19.93968,Kamienna
1394,Nowy Kleparz 02,50.073508,19.936452,al. Słowackiego
1395,Pędzichów 02,50.069646,19.937499,Długa
1396,Stary Kleparz 03,50.06666,19.93895,Długa
1397,Plac Centralny im. R.Reagana 02,50.072961,20.036331,al. Andersa
1398,Os. Zgody 02,50.076456,20.031524,al. Andersa
1399,Mały Płaszów P+R 01,50.040064,20.001498, 
1400,Rzebika 02,50.040546,19.990871,Lipska
1401,Dworcowa 02,50.032673,19.971078,Wielicka
1402,Cmentarz Podgórski 02,50.038686,19.964919,Wielicka
1403,Podgórze SKA 02,50.04184,19.961425,Wielicka
1404,Limanowskiego 02,50.045,19.955911,Limanowskiego
1405,Korona 02,50.044052,19.947497,Kalwaryjska
1406,Plac Wolnica 02,50.048114,19.943448,Krakowska
1407,Stradom 04,50.050842,19.942415,Krakowska
1408,Wawel 01,50.05449,19.93963,Św. Gertrudy
1409,św. Gertrudy 01,50.058627,19.940988,Św. Gertrudy
1410,Plac Wszystkich Świętych 01,50.05912,19.93824,Pl. Dominikański
1411,Filharmonia 01,50.05903,19.93387,Franciszkańska
1412,Muzeum Narodowe 01,50.059525,19.92554,Piłsudskiego
1413,Oleandry 01,50.059787,19.921194,al. 3 Maja
1414,Park Jordana 01,50.06029,19.918105,al. 3 Maja
1415,Reymana 01,50.061364,19.911163,al. 3 Maja
1416,Cichy Kącik 01,50.062955,19.903385, 
1417,Reymana 02,50.061356,19.910722,al. 3 Maja
1418,Park Jordana 02,50.060224,19.917799,al. 3 Maja
1419,Oleandry 02,50.05985,19.920531,al. 3 Maja
1420,Muzeum Narodowe 02,50.059326,19.924504,al. 3 Maja
1421,Filharmonia 03,50.05917,19.9331,Straszewskiego
1422,Plac Wszystkich Świętych 02,50.059113,19.937497,Pl. Wszystkich Św.
1423,św. Gertrudy 02,50.058486,19.940838,Św. Gertrudy
1424,Wawel 02,50.054324,19.939295,Św. Gertrudy
1425,Stradom 02,50.052086,19.941166,Stradomska
1426,Plac Wolnica 01,50.048028,19.943426,Krakowska
1427,Korona 03,50.044032,19.94678,Legionów Piłsudskiego
1428,Limanowskiego 01,50.045136,19.954882,Limanowskiego
1429,Podgórze SKA 01,50.042438,19.960723,Limanowskiego
1430,Cmentarz Podgórski 01,50.038989,19.964548,Wielicka
1431,Dworcowa 01,50.033435,19.970294,Wielicka
1432,Lipska 01,50.040641,19.98442,Lipska
1433,Rzebika 01,50.040429,19.992646,Lipska
1434,Zabierzów Kamieniołom,50.115545833,19.792511666,Zabierzów ul. Śląska
1435,Zabierzów Piaski,50.1169225,19.78439,Zabierzów ul. Śląska
1436,Zabierzów Ośrodek Zdrowia,50.116971666,19.778085277,Zabierzów ul. Śląska
1437,Zabierzów Wrzosowa,50.116217222,19.7637025,Zabierzów ul. Śląska
1438,Kochanów Centrum,50.114857222,19.748541944,Kochanów ul. Lubomirskich
1439,Rudawa Młyn,50.114403055,19.701061111,Rudawa ul. Śląska
1440,Młynka Kalwaryjska,50.113818333,19.697141944,Młynka ul. Kalwaryjska
1441,Młynka Pętla,50.111924166,19.692382222,Młynka ul. Kalwaryjska
1442,Modlniczka Poligon,50.115375277,19.867802777,Modlniczka ul. Krakowska
1443,Modlniczka Willowa,50.1153925,19.856962222,Modlniczka ul. Krakowska
1444,Modlniczka Dworska,50.119921666,19.854598888,Modlniczka pl. Norbertanek
1445,Modlniczka Centrum Logistyczne,50.114315277,19.840868333,Modlniczka ul. Komandosów
1446,Komuny Paryskiej 02,50.006795555,19.897117777,Zawiła
1447,Zawiła 02,50.006397222,19.901194444,Zawiła
1448,Las Borkowski 02,50.007980277,19.906577777,Zawiła
1449,Cmentarz Borek Fałęcki 02,50.008723611,19.914952222,Zawiła
1450,Góra Borkowska 05,50.007084722,19.925673888,Jugowicka
1451,Jugowicka 01,50.0074625,19.930281388,Jugowicka
